徐汇,徐家汇,乐山六七村,2室1厅,51平,高区/7层,6700,http://sh.lianjia.com/zufang/shz4089764.html
徐汇,万体馆,金谷园,2室2厅,64平,中区/6层,6000,http://sh.lianjia.com/zufang/shz4088504.html
徐汇,建国西路,建国西路358弄,2室1厅,56平,高区/6层,8500,http://sh.lianjia.com/zufang/shz4061306.html
徐汇,康健,康健路24弄,2室1厅,59平,高区/7层,5300,http://sh.lianjia.com/zufang/shz4050462.html
徐汇,龙华,周家湾小区,2室1厅,56平,高区/6层,5200,http://sh.lianjia.com/zufang/shz4036833.html
徐汇,徐家汇,天平小区,2室0厅,57平,中区/20层,7800,http://sh.lianjia.com/zufang/shz4033816.html
徐汇,徐家汇,谨斜小区,2室1厅,53平,高区/5层,5500,http://sh.lianjia.com/zufang/shz3981068.html
徐汇,斜土路,汽联大厦,2室1厅,65平,高区/16层,6800,http://sh.lianjia.com/zufang/shz3974288.html
徐汇,万体馆,龙山新村,2室1厅,66平,中区/6层,6500,http://sh.lianjia.com/zufang/shz3918834.html
徐汇,康健,党校居民小区,2室1厅,56平,中区/5层,5700,http://sh.lianjia.com/zufang/shz3823036.html
徐汇,康健,花苑村丁香园,2室1厅,65平,低区/6层,5000,http://sh.lianjia.com/zufang/shz4111029.html
徐汇,徐家汇,东安大楼（徐汇）,2室1厅,69平,中区/7层,7000,http://sh.lianjia.com/zufang/shz4106838.html
徐汇,徐家汇,乐山八九村,2室1厅,62平,低区/20层,6800,http://sh.lianjia.com/zufang/shz4065656.html
徐汇,建国西路,岳阳路77弄,2室1厅,52平,中区/6层,9000,http://sh.lianjia.com/zufang/shz4058908.html
徐汇,徐家汇,宛平南路500弄,2室0厅,53平,中区/6层,5800,http://sh.lianjia.com/zufang/shz4045488.html
徐汇,康健,漕泾一村,2室0厅,58平,中区/6层,5500,http://sh.lianjia.com/zufang/shz4010930.html
徐汇,康健,文馨苑,2室1厅,54平,高区/6层,5200,http://sh.lianjia.com/zufang/shz3742572.html
徐汇,华泾,馨宁公寓,2室1厅,62平,高区/29层,4500,http://sh.lianjia.com/zufang/shz4082070.html
徐汇,上海南站,汇成四村,2室1厅,58平,中区/6层,4300,http://sh.lianjia.com/zufang/shz4056921.html
徐汇,康健,长兴坊,2室1厅,57平,中区/6层,5300,http://sh.lianjia.com/zufang/shz4045114.html
徐汇,康健,长兴坊,2室1厅,60平,中区/6层,5600,http://sh.lianjia.com/zufang/shz4035920.html
徐汇,华东理工,梅陇五村,2室1厅,60平,中区/6层,4000,http://sh.lianjia.com/zufang/shz3985045.html
徐汇,长桥,长桥五村,2室1厅,66平,低区/24层,4500,http://sh.lianjia.com/zufang/shz3953407.html
徐汇,万体馆,龙吴路11弄,2室1厅,54平,中区/6层,5560,http://sh.lianjia.com/zufang/shzr100027227.html
徐汇,上海南站,华东花苑,2室1厅,68平,高区/6层,5350,http://sh.lianjia.com/zufang/shzr100026109.html
徐汇,上海南站,罗城小区,2室1厅,69平,低区/6层,5200,http://sh.lianjia.com/zufang/shz4098835.html
徐汇,徐家汇,乐山八九村,2室1厅,66平,低区/20层,8000,http://sh.lianjia.com/zufang/shz4048239.html
徐汇,徐家汇,石油公寓,2室1厅,57平,低区/18层,7600,http://sh.lianjia.com/zufang/shz4026001.html
徐汇,徐家汇,上影公寓,2室1厅,50平,中区/18层,6500,http://sh.lianjia.com/zufang/shz3992418.html
徐汇,龙华,协昌小区,2室1厅,67平,高区/24层,6200,http://sh.lianjia.com/zufang/shz3964772.html
徐汇,上海南站,华东花苑,2室1厅,68平,高区/6层,5350,http://sh.lianjia.com/zufang/shz4121157.html
徐汇,龙华,丰谷路315弄,2室1厅,51平,低区/6层,5330,http://sh.lianjia.com/zufang/shz4115782.html
徐汇,衡山路,湖南路298弄,2室1厅,66平,中区/6层,9000,http://sh.lianjia.com/zufang/shz3923330.html
徐汇,康健,万象园,2室1厅,65平,低区/7层,6000,http://sh.lianjia.com/zufang/shz4107599.html
徐汇,康健,文馨苑,2室2厅,68平,高区/6层,8000,http://sh.lianjia.com/zufang/shz4104975.html
徐汇,万体馆,龙华西路309弄,2室1厅,63平,低区/4层,6200,http://sh.lianjia.com/zufang/shz4091562.html
徐汇,万体馆,漕溪二村,2室1厅,50平,低区/6层,5400,http://sh.lianjia.com/zufang/shz4051711.html
徐汇,徐家汇,衡山路696弄,2室2厅,57平,高区/5层,13000,http://sh.lianjia.com/zufang/shz4000651.html
徐汇,徐家汇,南丹小区,2室1厅,63平,中区/7层,7500,http://sh.lianjia.com/zufang/shz3991017.html
徐汇,衡山路,长乐路1121弄,2室2厅,70平,高区/5层,9300,http://sh.lianjia.com/zufang/shz3876125.html
徐汇,华东理工,梅陇九村,2室1厅,55平,中区/6层,3900,http://sh.lianjia.com/zufang/shz4036264.html
徐汇,长桥,长桥一村,2室0厅,54平,高区/5层,3600,http://sh.lianjia.com/zufang/shz4024835.html
徐汇,田林,田林十二村,2室1厅,50平,中区/6层,6120,http://sh.lianjia.com/zufang/shzr100028745.html
徐汇,徐家汇,斜土路2200弄,2室1厅,50平,低区/6层,6000,http://sh.lianjia.com/zufang/shzr100028430.html
徐汇,徐家汇,双峰路8弄,2室1厅,51平,中区/6层,6090,http://sh.lianjia.com/zufang/shzr100028380.html
徐汇,上海南站,金牛苑,2室1厅,62平,低区/6层,2860,http://sh.lianjia.com/zufang/shzr100028299.html
徐汇,龙华,丰谷路315弄,2室1厅,51平,低区/6层,5330,http://sh.lianjia.com/zufang/shzr100028250.html
徐汇,龙华,天龙苑,2室1厅,65平,中区/7层,2630,http://sh.lianjia.com/zufang/shzr100028228.html
徐汇,斜土路,大木小区,2室1厅,52平,高区/6层,6290,http://sh.lianjia.com/zufang/shzr100027064.html
徐汇,衡山路,兴国路271弄,2室1厅,53平,中区/6层,7660,http://sh.lianjia.com/zufang/shzr100026317.html
徐汇,康健,花苑茶花园,2室1厅,58平,高区/6层,2360,http://sh.lianjia.com/zufang/shzr100004608.html
徐汇,龙华,海波花苑,2室0厅,51平,高区/6层,5500,http://sh.lianjia.com/zufang/shz4042609.html
徐汇,徐家汇,科汇公寓,2室1厅,59平,高区/25层,8000,http://sh.lianjia.com/zufang/shz3460377.html
徐汇,华泾,馨宁公寓,2室1厅,62平,低区/29层,4500,http://sh.lianjia.com/zufang/shz4096617.html
徐汇,长桥,长桥新村,2室1厅,50平,中区/5层,4500,http://sh.lianjia.com/zufang/shz4085657.html
徐汇,华东理工,书香苑,2室1厅,59平,中区/6层,4200,http://sh.lianjia.com/zufang/shz4085435.html
徐汇,华泾,华欣家园,2室1厅,61平,中区/6层,3700,http://sh.lianjia.com/zufang/shz4083421.html
徐汇,上海南站,汇成四村,2室0厅,50平,中区/6层,4500,http://sh.lianjia.com/zufang/shz4069820.html
徐汇,华泾,紫阳花苑,2室1厅,55平,中区/6层,4500,http://sh.lianjia.com/zufang/shz4042266.html
徐汇,华泾,华泾五村,2室1厅,62平,中区/6层,4200,http://sh.lianjia.com/zufang/shz4026664.html
徐汇,上海南站,汇成二村,2室0厅,53平,低区/6层,4300,http://sh.lianjia.com/zufang/shz4011385.html
徐汇,长桥,长桥四村,2室1厅,52平,中区/7层,4000,http://sh.lianjia.com/zufang/shz4008946.html
徐汇,华泾,盛华景苑,2室1厅,68平,高区/18层,3700,http://sh.lianjia.com/zufang/shz3941848.html
徐汇,上海南站,汇成二村,2室1厅,52平,高区/6层,4000,http://sh.lianjia.com/zufang/shz3914514.html
徐汇,植物园,园南二村,2室1厅,56平,高区/6层,3700,http://sh.lianjia.com/zufang/shz3896764.html
徐汇,植物园,园南二村,2室1厅,60平,高区/6层,4000,http://sh.lianjia.com/zufang/shz3870863.html
徐汇,华泾,华泾五村,2室1厅,60平,中区/6层,4200,http://sh.lianjia.com/zufang/shz3851640.html
徐汇,长桥,罗秀二村,2室1厅,56平,中区/6层,4200,http://sh.lianjia.com/zufang/shz3742070.html
徐汇,华东理工,兴荣苑,2室1厅,66平,高区/6层,4500,http://sh.lianjia.com/zufang/shz3411366.html
徐汇,龙华,龙南三四村,2室1厅,68平,中区/7层,4500,http://sh.lianjia.com/zufang/shz4105746.html
徐汇,康健,樱花园（徐汇）,2室1厅,53平,高区/6层,4500,http://sh.lianjia.com/zufang/shz4104900.html
徐汇,康健,花苑村桂花园,2室1厅,60平,高区/6层,5800,http://sh.lianjia.com/zufang/shz4088105.html
徐汇,徐家汇,上影公寓,2室1厅,69平,高区/18层,7200,http://sh.lianjia.com/zufang/shz4084943.html
徐汇,华东理工,凌云新村,2室1厅,68平,高区/6层,4600,http://sh.lianjia.com/zufang/shz4081479.html
徐汇,康健,寿祥坊,2室1厅,55平,高区/6层,4700,http://sh.lianjia.com/zufang/shz4079267.html
徐汇,徐家汇,乐山八九村,2室0厅,66平,中区/18层,7000,http://sh.lianjia.com/zufang/shz4078077.html
徐汇,徐家汇,漕溪大楼,2室1厅,54平,低区/14层,6800,http://sh.lianjia.com/zufang/shz4077940.html
徐汇,斜土路,大木小区,2室1厅,51平,高区/6层,6499,http://sh.lianjia.com/zufang/shz4071742.html
徐汇,徐家汇,乐山大楼,2室0厅,63平,高区/24层,7500,http://sh.lianjia.com/zufang/shz4069364.html
徐汇,龙华,华龙新苑小区,2室1厅,66平,中区/6层,5600,http://sh.lianjia.com/zufang/shz4066667.html
徐汇,田林,田林新苑,2室1厅,66平,低区/18层,6400,http://sh.lianjia.com/zufang/shz4050910.html
徐汇,徐家汇,漕溪大楼,2室0厅,55平,低区/14层,6500,http://sh.lianjia.com/zufang/shz4042629.html
徐汇,建国西路,建西小区,2室1厅,57平,高区/6层,7500,http://sh.lianjia.com/zufang/shz4039768.html
徐汇,斜土路,汽联大厦,2室0厅,60平,中区/16层,7500,http://sh.lianjia.com/zufang/shz3988599.html
徐汇,衡山路,茂龄别墅（公房）,2室1厅,52平,高区/6层,8000,http://sh.lianjia.com/zufang/shz3972130.html
徐汇,康健,欣园新邨,2室1厅,65平,中区/6层,4800,http://sh.lianjia.com/zufang/shz3965884.html
徐汇,徐家汇,乐山六七村,2室1厅,59平,高区/7层,7500,http://sh.lianjia.com/zufang/shz3873129.html
徐汇,龙华,俞三小区,2室1厅,59平,高区/6层,5000,http://sh.lianjia.com/zufang/shz3862091.html
徐汇,徐家汇,凯歌公寓,2室0厅,52平,低区/28层,6500,http://sh.lianjia.com/zufang/shz3735261.html
徐汇,上海南站,华东花苑,2室1厅,68平,中区/6层,5000,http://sh.lianjia.com/zufang/shz3378474.html
徐汇,斜土路,大木小区,2室1厅,52平,高区/6层,6290,http://sh.lianjia.com/zufang/shz4105832.html
徐汇,徐家汇,乐山八九村,2室1厅,57平,中区/18层,7500,http://sh.lianjia.com/zufang/shz4004188.html
徐汇,衡山路,久安小区,2室1厅,60平,高区/6层,9500,http://sh.lianjia.com/zufang/shz4120786.html
徐汇,华泾,华欣家园,2室1厅,62平,中区/6层,3500,http://sh.lianjia.com/zufang/shz4118422.html
徐汇,康健,长兴坊,2室1厅,54平,低区/6层,4500,http://sh.lianjia.com/zufang/shz4114770.html
徐汇,华泾,紫阳花苑,2室1厅,55平,低区/6层,3800,http://sh.lianjia.com/zufang/shz4113151.html
徐汇,华东理工,梅陇五村,2室1厅,57平,中区/6层,5000,http://sh.lianjia.com/zufang/shz4112777.html
